x_axis,y_axis,fall_in
3.2644860609434545,-0.9980766614899039,TRUE
-2.7808422152884305,4.36079268110916,FALSE
1.977299340069294,3.0988784902729094,TRUE
-1.2357717100530863,-4.456583571154624,TRUE
-1.3528647855855525,4.669344103895128,TRUE
-0.6842024601064622,2.0235587400384247,TRUE
-3.137015539687127,-3.8299726112745702,TRUE
3.151770564727485,3.6225774162448943,TRUE
-0.3023953572846949,3.504745562095195,TRUE
3.1174640730023384,0.8084313152357936,TRUE
-4.166009433101863,4.594576102681458,FALSE
0.5473987339064479,-3.6024696310050786,TRUE
4.644621487241238,-3.07212385116145,FALSE
1.4084623148664832,-1.167701173108071,TRUE
3.447024312335998,3.1675085960887372,TRUE
-0.36874835845083,2.5000468944199383,TRUE
-1.722454628907144,-0.4269806225784123,TRUE
4.625926110893488,-2.5675960653461516,FALSE
0.49574816366657615,-2.3743528709746897,TRUE
2.9197280667722225,2.941690278239548,TRUE
-2.7674974082037807,1.011900994926691,TRUE
-1.9119787053205073,-0.2537951827980578,TRUE
-1.3256386760622263,3.2040111999958754,TRUE
-0.17257543746381998,-0.979540126863867,TRUE
1.5537383477203548,0.9918060386553407,TRUE
-0.9107902040705085,-0.007243268191814423,TRUE
-4.057268237229437,1.4812798239290714,TRUE
-3.982484033331275,0.3755266428925097,TRUE
-0.48001362942159176,-2.748854127712548,TRUE
-2.4186813784763217,1.218650690279901,TRUE
-3.06584833888337,0.40032527642324567,TRUE
-3.7824235763400793,-3.2305587781593204,TRUE
-2.9149442818015814,-4.119503169786185,FALSE
-3.853617168497294,-1.1251667188480496,TRUE
-4.143969630822539,0.11819600593298674,TRUE
-3.047694128472358,-3.470709277316928,TRUE
-2.3601844534277916,-2.007330742198974,TRUE
-3.2742901239544153,-2.38188024610281,TRUE
-3.0998817435465753,0.4697863175533712,TRUE
3.3689687377773225,2.840792953502387,TRUE
-1.9203701918013394,3.4204673557542264,TRUE
-1.184932291507721,-2.395001051481813,TRUE
4.779183175414801,-0.7838315702974796,TRUE
-0.12709988979622722,-0.662530364934355,TRUE
-2.0094239292666316,-4.481968700420111,TRUE
2.083253748714924,3.6485339514911175,TRUE
-1.7053087800741196,1.9996578292921185,TRUE
-2.781930179335177,1.6187145793810487,TRUE
0.6159077538177371,-3.1258189864456654,TRUE
3.361314870417118,2.334726918488741,TRUE
0.5132624902762473,2.1328656654804945,TRUE
-2.048680630978197,4.337195053230971,TRUE
-2.39844320807606,-0.7097390084527433,TRUE
-2.7517706877551973,-1.6410394664853811,TRUE
-4.728356869891286,2.193538285791874,FALSE
0.46993932919576764,4.674883515108377,TRUE
4.6943273465149105,0.6103864661417902,TRUE
-4.170937347225845,2.9612159123644233,FALSE
4.8379635089077055,-1.2354809092357755,TRUE
2.1133880829438567,-1.568029304035008,TRUE
-3.972106201108545,1.5770703088492155,TRUE
-2.849127040244639,3.3223083382472396,TRUE
2.809155920986086,-3.295770166441798,TRUE
1.9822578085586429,0.1007489301264286,TRUE
-0.3857836010865867,3.2523076026700437,TRUE
-2.3713712068274617,4.711016342043877,FALSE
-2.994468151591718,3.8089192076586187,TRUE
-4.194636689499021,-0.36121614510193467,TRUE
3.357172526884824,4.978258961346,FALSE
-2.120308557059616,0.5474462988786399,TRUE
3.5850388649851084,-3.024081822950393,TRUE
3.269714079797268,4.268687651492655,FALSE
2.547747988719493,-4.037185995839536,TRUE
2.5770427496172488,-4.098153198137879,TRUE
-1.7933970410376787,-3.0409770738333464,TRUE
4.088791629765183,-0.2930987789295614,TRUE
-3.93370556877926,3.9815184473991394,FALSE
4.5858166995458305,-4.7168974368833005,FALSE
-1.876400166656822,4.866954984609038,FALSE
1.4879967831075191,-4.899437753483653,FALSE
-4.6077141794376075,2.1615111269056797,FALSE
1.024587620049715,0.5984239722602069,TRUE
2.556416457518935,0.03215553471818566,TRUE
-1.32438589585945,1.4908449305221438,TRUE
1.7079124902375042,1.9762579584494233,TRUE
0.9507306292653084,4.760100184939802,TRUE
-1.554692154750228,-3.924141973257065,TRUE
3.460635782685131,0.8806073456071317,TRUE
0.5205267947167158,4.480786931235343,TRUE
2.8132379660382867,1.6540596424601972,TRUE
1.0850123455747962,1.474045196082443,TRUE
-1.6435536067001522,-0.9469368727877736,TRUE
-4.060051292181015,-4.600395979359746,FALSE
2.541427433025092,-0.42253579944372177,TRUE
2.661808026023209,3.6017125891521573,TRUE
-1.1678359704092145,-1.3662634417414665,TRUE
3.9776065829209983,1.1741269612684846,TRUE
-3.2278893189504743,1.572295492514968,TRUE
1.4024142106063664,2.837185771204531,TRUE
0.8029954438097775,-3.802912551909685,TRUE
-3.17636257968843,0.6788271688856184,TRUE
0.343661499209702,-2.893869699910283,TRUE
-3.8273274549283087,-4.063322038855404,FALSE
3.040013632271439,2.5087580387480557,TRUE
2.977128808852285,-3.394046367611736,TRUE
2.860469191800803,3.2341391616500914,TRUE
-2.2178378817625344,0.6929163681343198,TRUE
4.5624848594889045,1.7072368250228465,TRUE
3.9203451992943883,3.7271454953588545,FALSE
-1.4526093075983226,-3.19387209136039,TRUE
4.078200231306255,-4.293470736593008,FALSE
-0.17508329590782523,-2.7819887595251203,TRUE
-3.928526828531176,1.1325368145480752,TRUE
4.884333000518382,-0.1839952007867396,TRUE
-3.273918190971017,2.1210824721492827,TRUE
-1.6534132766537368,-4.516827885527164,TRUE
0.4225079691968858,0.7195832673460245,TRUE
-2.5200178613886237,3.175776544958353,TRUE
1.1786781740374863,1.373086862731725,TRUE
-1.0240395460277796,-3.95173495169729,TRUE
4.328306957613677,-1.8644258030690253,TRUE
4.7254180372692645,0.8842658461071551,TRUE
-3.3440608088858426,-0.685149896889925,TRUE
-2.6562352082692087,-2.6648564729839563,TRUE
2.047920182812959,2.1336019225418568,TRUE
3.6192407947964966,-4.848764140624553,FALSE
2.48578634345904,2.9459724412299693,TRUE
0.23300495697185397,0.5311212036758661,TRUE
-2.807641765102744,4.6342910011298954,FALSE
2.0293451426550746,-2.2207029606215656,TRUE
1.940364835318178,-0.5406584800221026,TRUE
4.2697513359598815,-1.5860008681192994,TRUE
0.07471454096958041,1.1880133207887411,TRUE
-4.983605942688882,0.34991395426914096,TRUE
0.38082078099250793,3.2497662724927068,TRUE
0.21062248153612018,1.4601184660568833,TRUE
-0.32396927243098617,1.1136837722733617,TRUE
-4.623257676139474,4.2490320187062025,FALSE
0.7642585085704923,-0.7196802226826549,TRUE
4.948736948426813,1.1768941790796816,FALSE
-2.696477291174233,-3.3386837947182357,TRUE
-0.5423026788048446,4.552720263600349,TRUE
1.3143332838080823,-1.93759128684178,TRUE
4.452380402944982,-4.777852552942932,FALSE
-3.6937742913141847,0.7748993509449065,TRUE
1.6175607009790838,-3.0583273130469024,TRUE
-0.44570907950401306,-1.4546889322809875,TRUE
2.5043866550549865,-1.3738840981386602,TRUE
0.3173679765313864,-4.633892972487956,TRUE
3.482159625273198,1.5488511906005442,TRUE
3.6950059211812913,1.7664072546176612,TRUE
-3.2472519017755985,-0.608471545856446,TRUE
3.1257298914715648,-3.6500815441831946,TRUE
0.45278173638507724,-1.4025880489498377,TRUE
1.9736085087060928,2.1397540695033967,TRUE
-2.128316769376397,4.536358506884426,FALSE
0.11856996919959784,2.5248328247107565,TRUE
2.4926983867771924,-2.8107517398893833,TRUE
-2.9324280633591115,1.6758347395807505,TRUE
-4.65916533023119,4.8859954928047955,FALSE
1.3912090193480253,1.449628071859479,TRUE
0.03036226611584425,-3.0461753346025944,TRUE
0.21334803896024823,-2.6829311926849186,TRUE
1.3276538741774857,-1.6024859086610377,TRUE
4.40322493435815,-2.510348027572036,FALSE
-4.957590170670301,3.0660730972886086,FALSE
-2.1082174172624946,1.5627924329601228,TRUE
-1.7720026546157897,-0.130795540753752,TRUE
-1.8172837351448834,0.14669515891000628,TRUE
-3.6788522778078914,-1.1916186031885445,TRUE
-0.39763804292306304,2.689921085257083,TRUE
4.479943234473467,4.183585592545569,FALSE
3.1340941530652344,-3.9074742374941707,FALSE
-1.2882896489463747,4.149140417575836,TRUE
0.292677148245275,-3.348608671221882,TRUE
4.429289493709803,2.4084637383930385,FALSE
-1.9044918660074472,3.122740387916565,TRUE
-3.4322258620522916,-3.643266304861754,FALSE
-1.4766915468499064,2.08112895488739,TRUE
-4.76404091110453,2.641594798769802,FALSE
-3.744159557390958,-2.746037992183119,TRUE
-4.648184159304947,-1.678470626939088,TRUE
-4.516880917362869,-0.2025268692523241,TRUE
-1.5402963175438344,-4.27389950491488,TRUE
-3.0172694893553853,2.3604335193522274,TRUE
-1.7805525287985802,-1.2782608228735626,TRUE
4.324006701353937,3.2376706460490823,FALSE
-4.960818011313677,3.5655160062015057,FALSE
1.7346928385086358,4.421809944324195,TRUE
-4.488809616304934,4.878866686485708,FALSE
-4.839403701480478,1.5547967166639864,FALSE
