x_axis,y_axis,fall_in
3.100713691674173,-3.893422205001116,TRUE
2.7792015578597784,-2.4931754148565233,TRUE
-1.0556104918941855,4.009787146933377,TRUE
-0.8922033105045557,-2.607706836424768,TRUE
0.8737116702832282,-4.4543742085807025,TRUE
1.0174821317195892,-1.3501593773253262,TRUE
1.0079109156504273,-0.05695436615496874,TRUE
-1.5188938518986106,-1.1727962316945195,TRUE
4.143593297339976,-1.5828255843371153,TRUE
0.15778447035700083,2.425526697188616,TRUE
-3.524102494120598,-4.9107072106562555,FALSE
2.5555735686793923,3.7026546243578196,TRUE
0.0800427165813744,3.7355641927570105,TRUE
4.772165077738464,-3.395779395941645,FALSE
1.8111665779724717,1.6990342759527266,TRUE
4.50627927435562,1.0396098578348756,TRUE
2.730396615806967,3.392559925559908,TRUE
1.7505598696880043,3.9511180040426552,TRUE
4.559027531649917,-4.547983382362872,FALSE
-0.35032746847718954,-1.8256122525781393,TRUE
1.3887035939842463,-4.323012186214328,TRUE
0.041160325054079294,-3.653886702377349,TRUE
3.7878619879484177,-1.5994091588072479,TRUE
-4.485595407895744,-0.28823743341490626,TRUE
-4.9230649042874575,0.01081651309505105,TRUE
1.5261418838053942,3.463881618808955,TRUE
-4.335470809601247,-2.6856281980872154,FALSE
4.981111483648419,1.7906437534838915,FALSE
2.561955212149769,1.7193665774539113,TRUE
3.331372181419283,-2.029801446478814,TRUE
-0.32821951899677515,-0.288739032112062,TRUE
-2.589470613747835,-2.353445109911263,TRUE
2.5288526946678758,-2.952744618523866,TRUE
2.521204398944974,4.99307279009372,FALSE
-3.0247213854454458,0.8502992987632751,TRUE
3.8935233163647354,1.3674970553256571,TRUE
-3.0178682901896536,0.45501669868826866,TRUE
1.3614111416973174,3.045995451975614,TRUE
-2.376592156942934,3.1830941210500896,TRUE
3.8950520218349993,-2.4080529902130365,TRUE
1.5403942600823939,-2.1224315091967583,TRUE
4.600098973605782,3.76281741540879,FALSE
0.5156147363595665,1.8297341489233077,TRUE
3.131260892841965,0.402806936763227,TRUE
4.30962719488889,3.9002832816913724,FALSE
-3.131397955585271,-0.6122672883793712,TRUE
3.0126304528675973,-1.719184450339526,TRUE
-0.9236694732680917,-0.7152646803297102,TRUE
-3.1727140862494707,-0.28546911431476474,TRUE
0.7474656868726015,4.835343842860311,TRUE
3.736879543866962,-2.999783360864967,TRUE
0.02932522678747773,3.846520041115582,TRUE
3.40798516292125,-4.0053731482476,FALSE
-0.743899627123028,-2.793247925583273,TRUE
-0.9415991185232997,-2.567476904951036,TRUE
2.431009318679571,-4.1649486240930855,TRUE
-3.9697079523466527,3.351544311735779,FALSE
4.48190750554204,-4.517721906304359,FALSE
-3.886890250723809,-2.1164472261443734,TRUE
4.497730643488467,1.7256872588768601,TRUE
-0.8054784894920886,4.2840705695562065,TRUE
0.6494641723111272,1.2074957019649446,TRUE
0.8863359712995589,2.193555226549506,TRUE
-1.9633045163936913,-0.44919409323483706,TRUE
-4.7378979925997555,0.5300459498539567,TRUE
3.069625662174076,4.684945063199848,FALSE
-4.46481725666672,1.1035361443646252,TRUE
3.736372273415327,3.0713247880339622,TRUE
3.3575691236183047,-3.9773839828558266,FALSE
0.9410994104109704,-4.899512799456716,TRUE
4.653410480823368,1.7403392819687724,TRUE
-2.335355142131448,-3.875612774863839,TRUE
-4.7489794180728495,-3.547726885881275,FALSE
-0.3451161435805261,1.3640107726678252,TRUE
2.0875479909591377,-2.0563572668470442,TRUE
-2.2279443871229887,1.6172826429829001,TRUE
1.4139976887963712,3.1750281481072307,TRUE
-0.524683827534318,-0.12205235892906785,TRUE
-3.693160628899932,0.5141259706579149,TRUE
1.6352990199811757,-3.8792683044448495,TRUE
3.877200575079769,3.393991570919752,FALSE
2.388282378669828,0.14254257082939148,TRUE
-2.180678250733763,-0.2940324111841619,TRUE
-1.5054029528982937,-4.420688219834119,TRUE
-2.3780166218057275,-2.1962686721235514,TRUE
4.743799970019609,1.8681585090234876,FALSE
-4.395922685507685,-3.9636429422535002,FALSE
-0.6835056212730706,0.40961773600429296,TRUE
0.5005491827614605,-2.852526786737144,TRUE
2.578302603214979,-2.7458734530955553,TRUE
3.4553175792098045,-4.044433860108256,FALSE
-1.3520833291113377,-0.1267933426424861,TRUE
-4.22736951848492,1.7851588339544833,TRUE
-2.652295520529151,3.0166286532767117,TRUE
-0.8726870710961521,-2.1731762890703976,TRUE
-4.460008847527206,3.338504475541413,FALSE
0.6153495516628027,3.531101511325687,TRUE
1.0819812421686947,-3.235380237456411,TRUE
-0.7653282792307436,4.193823612295091,TRUE
4.240598208270967,-3.874957903753966,FALSE
3.1586287543177605,-3.78170054173097,TRUE
-0.895396766718477,-0.5594384111464024,TRUE
-0.3354705194942653,-2.686646468937397,TRUE
2.9899461288005114,-3.877911139279604,TRUE
4.3667317274957895,-3.7630185252055526,FALSE
1.0858740005642176,-2.6505902223289013,TRUE
1.747598173096776,0.42232441483065486,TRUE
-3.4169827541336417,4.022999966982752,FALSE
-0.6805988447740674,-3.8203867245465517,TRUE
-4.428701135329902,-0.2553544333204627,TRUE
3.799664326943457,1.127823896240443,TRUE
4.977954742498696,2.296287678182125,FALSE
-3.5590471257455647,2.5424272776581347,TRUE
4.016221244819462,3.5390374436974525,FALSE
1.3311921013519168,1.4584191842004657,TRUE
0.10788844199851155,-4.888644258026034,TRUE
-2.5735541991889477,1.492454947438091,TRUE
-0.2447375445626676,-0.7956408476457,TRUE
-1.1354070878587663,-3.971354409586638,TRUE
2.3411532770842314,-2.6540313893929124,TRUE
-3.6433136789128184,0.31281734351068735,TRUE
-0.7661739969626069,4.2425746959634125,TRUE
0.8115840563550591,-2.201310198288411,TRUE
-1.511028332170099,2.522911624982953,TRUE
-4.2629593424499035,-3.0671866121701896,FALSE
-1.1446960060857236,-2.6895615039393306,TRUE
1.3731678458862007,-4.668067297898233,TRUE
-4.938556861598045,-0.6499259336851537,TRUE
-2.3697108845226467,0.4058705526404083,TRUE
-1.911956062540412,-2.176106011029333,TRUE
1.460457055363804,4.056100328452885,TRUE
-3.122112429700792,-2.1247349958866835,TRUE
2.6309600681997836,-1.2033699033781886,TRUE
3.2095145829953253,-0.4725212464109063,TRUE
-2.806947589851916,2.9211665666662157,TRUE
4.321173580829054,0.8104295330122113,TRUE
-2.8617636184208095,4.436226186808199,FALSE
0.7393170287832618,4.5557100349105895,TRUE
0.42010625591501594,0.09974479675292969,TRUE
-0.29238778399303555,2.1956930332817137,TRUE
-4.3478209571912885,-2.572175324894488,FALSE
-2.164517769124359,4.216215554624796,TRUE
-3.905319853220135,4.5161701971665025,FALSE
4.210304534062743,1.03312500519678,TRUE
4.784161001443863,-4.338679942302406,FALSE
4.082762449979782,1.80229467805475,TRUE
1.172729313839227,-1.6296247229911387,TRUE
-0.5947365146130323,-3.9046954223886132,TRUE
-4.56463914597407,-4.822458152193576,FALSE
4.607933829538524,-4.560330309905112,FALSE
4.495896743610501,0.6148969428613782,TRUE
0.36355505231767893,-3.543826979584992,TRUE
1.1707755271345377,4.014013884589076,TRUE
-2.0111654396168888,-1.2434382317587733,TRUE
-0.11872028699144721,-0.5581928021274507,TRUE
-2.1654288773424923,-0.9412084403447807,TRUE
-3.9485504385083914,1.4192469883710146,TRUE
-0.24051384069025517,1.9230314949527383,TRUE
-0.4290422238409519,1.8475843593478203,TRUE
-2.0654984819702804,1.1262234603054821,TRUE
-0.8580055902712047,1.7149424436502159,TRUE
-4.921113112941384,-4.5352807943709195,FALSE
3.694922213908285,-1.0599700501188636,TRUE
-4.219623215030879,2.1711470163427293,TRUE
1.0073855565860868,4.112917156890035,TRUE
0.8292380161583424,0.2652270463295281,TRUE
-4.174883547239006,1.2576575390994549,TRUE
0.9842048864811659,-2.384853335097432,TRUE
-3.5631275014020503,-4.516230148728937,FALSE
